Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/02,29639.997143908313,29639.99999994074,0.0005703319293388631,1.4588295016437769e-08,14346.688821430407,113.58617171637889,15293.308322477906,29302.0,29978.0,29303.0,29978.0,,,,
2020/07/03,29639.99761930774,29639.999999952364,0.00047539942534058355,1.1623342288658023e-08,14459.437591461403,112.74877003099573,15180.560027846335,29302.0,29978.0,29304.0,29979.0,,,,
2020/07/04,29639.99801557723,29639.99999996165,0.0003962694900110364,9.284121915698051e-09,14571.355132848272,111.91754138686883,15068.642882728956,29303.0,29978.0,29302.0,29978.0,,,,
2020/07/05,29639.998345887776,29639.999999969077,0.0003303105477243662,7.428752724081278e-09,14682.447573228543,111.092440380271,14957.550772659233,29303.0,29978.0,29302.0,29978.0,,,,
2020/07/06,29639.9986212178,29639.99999997502,0.0002753300250333268,5.944457370787859e-09,14792.720995152973,110.2734219244303,14847.277626064828,29303.0,29979.0,29302.0,29977.0,,,,
2020/07/07,29639.99885071868,29639.99999997979,0.00022950087804929353,4.769390216097236e-09,14902.181436403143,109.46044125017033,14737.817414315536,29304.0,29978.0,29303.0,29978.0,,,,
2020/07/08,29639.999042018844,29639.999999983625,0.00019130016517010517,3.8344296626746655e-09,15010.834890309212,108.65345390606853,14629.164151709632,29303.0,29978.0,29303.0,29978.0,,,,
2020/07/09,29639.999201476698,29639.999999986714,0.0001594578534422908,3.0886440072208643e-09,15118.687306067382,107.85241575817054,14521.311895409315,29303.0,29978.0,29303.0,29978.0,,,,
2020/07/10,29639.999334392433,29639.999999989195,0.00013291573486640118,2.4811015464365482e-09,15225.7445890567,107.05728298931717,14414.254745335733,29303.0,29978.0,29303.0,29977.0,,,,
2020/07/11,29639.99944518422,29639.999999991203,0.00011079178875661455,2.0081643015146255e-09,15332.012601154958,106.26801209825862,14307.986844029263,29303.0,29979.0,29303.0,29978.0,,,,
2020/07/12,29639.999537534848,29639.99999999283,9.235062680090778e-05,1.6261765267699957e-09,15437.497161053472,105.48455989851391,14202.502376481376,29303.0,29977.0,29303.0,29977.0,,,,
2020/07/13,29639.99961451322,29639.999999994143,7.697837281739339e-05,1.3133103493601084e-09,15542.204044570548,104.70688351707577,14097.795569942673,29303.0,29978.0,29303.0,29978.0,,,,
