Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/22,26803.98422069396,26803.99999999994,0.002134226422640495,2.2919266484677792e-10,12415.469526360568,83.79612887785333,14388.514694333393,26483.0,27125.0,26484.0,27125.0,,,,
2020/07/23,26803.986100647067,26804.000000000156,0.0018799531062541064,2.1464074961841106e-10,12498.78047883117,83.31095247060148,14305.205621815898,26484.0,27126.0,26484.0,27124.0,,,,
2020/07/24,26803.98775662177,26803.99999999999,0.001655974701861851,-1.673470251262188e-10,12581.609062732048,82.82858390087858,14222.378693889721,26483.0,27126.0,26483.0,27125.0,,,,
2020/07/25,26803.989215303045,26803.999999999556,0.0014586812758352607,-4.3291947804391384e-10,12663.958069807824,82.34900707577617,14140.03114549522,26483.0,27125.0,26483.0,27124.0,,,,
2020/07/26,26803.990500196564,26803.999999999673,0.0012848935184592847,1.1641532182693481e-10,12745.83027578373,81.87220597590567,14058.160224412833,26484.0,27126.0,26483.0,27125.0,,,,
2020/07/27,26803.991632007263,26803.99999999977,0.0011318106990074739,9.822542779147625e-11,12827.228440441117,81.39816465738659,13976.763191566146,26484.0,27126.0,26483.0,27125.0,,,,
2020/07/28,26803.992628973538,26803.999999999825,0.0009969662751245778,5.4569682106375694e-11,12908.155307694487,80.9268672533708,13895.83732127905,26484.0,27125.0,26483.0,27126.0,,,,
2020/07/29,26803.99350716082,26803.99999999986,0.0008781872820691206,3.637978807091713e-11,12988.613605669976,80.45829797548868,13815.379901490844,26484.0,27125.0,26484.0,27125.0,,,,
2020/07/30,26803.994280720468,26803.99999999986,0.0007735596482234541,0.0,13068.606046784951,79.99244111497501,13735.388233935517,26483.0,27125.0,26483.0,27125.0,,,,
2020/07/31,26803.994962117715,26803.999999999905,0.0006813972468080465,4.3655745685100555e-11,13148.135327828564,79.52928104361308,13655.85963428915,26483.0,27125.0,26484.0,27126.0,,,,
2020/08/01,26803.99556233298,26803.999999999924,0.0006002152658766136,1.8189894035458565e-11,13227.204130043057,79.06880221449319,13576.791432289923,26484.0,27125.0,26483.0,27126.0,,,,
2020/08/02,26803.996091038374,26803.99999999994,0.0005287053936626762,1.8189894035458565e-11,13305.815119205725,78.61098916266747,13498.18097183265,26483.0,27126.0,26483.0,27125.0,,,,
2020/08/03,26803.9965567536,26803.999999999945,0.0004657152239815332,3.637978807091713e-12,13383.97094571133,78.15582650560464,13420.025611042269,26483.0,27125.0,26484.0,27125.0,,,,
2020/08/04,26803.996966983843,26803.999999999953,0.00041023024459718727,7.275957614183426e-12,13461.674244655534,77.70329894420502,13342.322722328308,26483.0,27124.0,26484.0,27125.0,,,,
2020/08/05,26803.997328341124,26803.999999999956,0.0003613572807807941,3.637978807091713e-12,13538.927635917615,77.25339126208019,13265.069692423509,26483.0,27125.0,26483.0,27126.0,,,,
2020/08/06,26803.997646645967,26803.999999999964,0.0003183048429491464,7.275957614183426e-12,13615.733724241241,76.80608832362668,13188.263922404725,26484.0,27125.0,26484.0,27126.0,,,,
2020/08/07,26803.99792702747,26803.999999999964,0.00028038150412612595,0.0,13692.0950993211,76.3613750798595,13111.90282770637,26484.0,27125.0,26483.0,27126.0,,,,
2020/08/08,26803.998174003988,26803.999999999964,0.00024697651679161936,0.0,13768.014335885362,75.91923656426115,13035.983838118625,26484.0,27125.0,26483.0,27125.0,,,,
