Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/13,22518.31567842775,22585.902216121834,5.192736535205768,4.0381564758718014e-10,1963.6457053018603,27.71632421786444,20554.66997312589,22225.0,22813.0,22291.0,22881.0,,,,
2020/06/14,22523.13791641662,22585.902216122617,4.822237988872075,7.821654435247183e-10,1991.3314427932212,27.685737491360896,20531.8064736234,22230.0,22818.0,22292.0,22882.0,,,,
2020/06/15,22527.616092723238,22585.90221612174,4.47817630661666,-8.767528925091028e-10,2018.9861537593918,27.65471096617057,20508.629938963844,22234.0,22823.0,22292.0,22880.0,,,,
2020/06/16,22531.774755224305,22585.902216121656,4.158662501067738,-8.36735125631094e-11,2046.6094333631092,27.623279603717492,20485.165321861197,22238.0,22827.0,22292.0,22881.0,,,,
2020/06/17,22535.63670089385,22585.90221612277,3.8619456695450936,1.1132215149700642e-09,2074.2009091679943,27.59147580488502,20461.435791725857,22242.0,22830.0,22292.0,22881.0,,,,
2020/06/18,22539.223100155614,22585.902216119426,3.5863992617632903,-3.343302523717284e-09,2101.7602388326586,27.559329664664347,20437.462861322954,22246.0,22834.0,22291.0,22880.0,,,,
2020/06/19,22542.55361325902,22585.902216116465,3.3305131034067017,-2.9613147489726543e-09,2129.2871079526976,27.52686912003901,20413.266505306325,22249.0,22838.0,22291.0,22881.0,,,,
2020/06/20,22545.646497326394,22585.902216128172,3.092884067373234,1.1707015801221132e-08,2156.781228075705,27.49412012300718,20388.865269250688,22252.0,22840.0,22292.0,22881.0,,,,
2020/06/21,22548.518706794748,22585.90221613962,2.872209468354413,1.144871930591762e-08,2184.2423348388115,27.461106763106727,20364.276371955937,22255.0,22844.0,22291.0,22881.0,,,,
2020/06/22,22551.185986652254,22585.90221613839,2.6672798575054912,-1.229636836796999e-09,2211.670186239767,27.42785140095566,20339.515800412486,22257.0,22846.0,22292.0,22880.0,,,,
2020/06/23,22553.66295849191,22585.902216126255,2.4769718396564713,-1.2136297300457954e-08,2239.0645610412344,27.394374801467166,20314.598397450674,22260.0,22849.0,22292.0,22881.0,,,,
2020/06/24,22555.96320059046,22585.902216123024,2.3002420985503704,-3.230525180697441e-09,2266.4252572858973,27.360696244662904,20289.537943304564,22262.0,22851.0,22292.0,22881.0,,,,
2020/06/25,22558.099322479924,22585.90221612232,2.1361218894635385,-7.057678885757923e-10,2293.7520909137443,27.32683362784701,20264.34723156618,22264.0,22852.0,22292.0,22880.0,,,,
2020/06/26,22560.083033990104,22585.902216121183,1.983711510180001,-1.1350493878126144e-09,2321.0448944818027,27.29280356805839,20239.038139508302,22267.0,22855.0,22292.0,22881.0,,,,
2020/06/27,22561.925209477933,22585.90221612145,1.8421754878290812,2.6557245291769505e-10,2348.303515973159,27.25862149135628,20213.621693504774,22268.0,22857.0,22291.0,22880.0,,,,
2020/06/28,22563.63594741237,22585.902216121496,1.7107379344379297,4.729372449219227e-11,2375.527817692116,27.224301718957122,20188.108129720255,22270.0,22859.0,22292.0,22880.0,,,,
2020/06/29,22565.22462573171,22585.90221612151,1.5886783193382144,1.4551915228366852e-11,2402.717675237731,27.189857545614814,20162.50695049398,22271.0,22860.0,22291.0,22881.0,,,,
2020/06/30,22566.699953275293,22585.90221612151,1.475327543583262,0.0,2429.872976550158,27.155301312427127,20136.826976725133,22273.0,22862.0,22292.0,22881.0,,,,
2020/07/01,22568.07001773665,22585.902216121518,1.3700644613563782,7.275957614183426e-12,2456.993621021497,27.120644471338892,20111.07639671515,22274.0,22864.0,22292.0,22881.0,,,,
