Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove,Official_cure
2020/04/30,29718.209000326817,29745.688662751414,16.2175301172756,10.054735888254072,9082.606401869687,258.55377174297064,20635.60259845713,29381.0,30056.0,29408.0,30084.0,,,,,
2020/05/01,29731.466739110336,29753.95160011537,13.257738783519017,8.262937363957462,9338.141273508854,255.53487163916725,20393.325465601483,29393.0,30071.0,29417.0,30092.0,,,,,
2020/05/02,29742.324244963645,29760.75593353851,10.857505853309704,6.804333423136995,9590.661571614093,252.5202981052389,20151.66267334955,29405.0,30081.0,29424.0,30100.0,,,,,
2020/05/03,29751.232712725185,29766.37069517961,8.908467761539214,5.6147616410999035,9840.177799640016,249.51622802592283,19911.05491308517,29414.0,30090.0,29429.0,30104.0,,,,,
2020/05/04,29758.55617269926,29771.01344661865,7.3234599740753765,4.642751439041604,10086.705356187822,246.52755654780594,19671.85081651144,29421.0,30097.0,29433.0,30109.0,,,,,
2020/05/05,29764.588584742636,29774.860417560205,6.032412043376098,3.8469709415549005,10330.263505186995,243.55814899917277,19434.32507955564,29427.0,30104.0,29438.0,30114.0,,,,,
2020/05/06,29769.567585161996,29778.054605210942,4.979000419360091,3.194187650737149,10570.874549063981,240.6110438769865,19198.693036098015,29432.0,30109.0,29440.0,30117.0,,,,,
2020/05/07,29773.685525602184,29780.712249905362,4.117940440188249,2.6576446944200143,10808.563164832289,237.6886157683075,18965.122360769896,29435.0,30112.0,29443.0,30120.0,,,,,
2020/05/08,29777.09832630492,29782.92801580674,3.4128007027356944,2.2157659013792,11043.35587104712,234.79270621483192,18733.7424552578,29439.0,30115.0,29445.0,30122.0,,,,,
2020/05/09,29779.9325733462,29784.77914038791,2.8342470412790135,1.8511245811678236,11275.280599661455,231.92472861433453,18504.651973684744,29442.0,30119.0,29447.0,30124.0,,,,,
2020/05/10,29782.2912078403,29786.328762116307,2.358634494099533,1.5496217283980513,11504.366351980269,229.08575231881332,18277.92485586003,29445.0,30121.0,29448.0,30125.0,,,,,
2020/05/11,29784.258087715585,29787.6285927758,1.966879875286395,1.2998306594927271,11730.642922051975,226.27657007170637,18053.61516566361,29447.0,30123.0,29449.0,30126.0,,,,,
2020/05/12,29785.90164784254,29788.721066720533,1.6435601269549807,1.0924739447327738,11954.140674153496,223.49775210152075,17831.760973689044,29449.0,30124.0,29451.0,30127.0,,,,,
2020/05/13,29787.277839256396,29789.641072184488,1.3761914138558495,0.9200054639550217,12174.890363700692,220.74968954719589,17612.387475555704,29448.0,30126.0,29451.0,30128.0,,,,,
2020/05/14,29788.43249194109,29790.417348227533,1.154652684694156,0.7762760430450726,12392.922993053406,218.03262935271414,17395.509498887684,29451.0,30127.0,29452.0,30129.0,,,,,
2020/05/15,29789.403216640363,29791.073613804056,0.9707246992729779,0.6562655765228556,12608.269695389043,215.34670233563702,17181.133521251322,29452.0,30128.0,29453.0,30131.0,,,,,
2020/05/16,29790.220937729544,29791.629481916785,0.81772108918085,0.5558681127295131,12820.96164118263,212.69194579358737,16969.259296546916,29452.0,30129.0,29454.0,30131.0,,,,,
2020/05/17,29790.911130476605,29792.1012010494,0.6901927470607916,0.47171913261627196,13031.029962922059,210.06832173942894,16759.881167554544,29453.0,30129.0,29454.0,30131.0,,,,,
2020/05/18,29791.494821383305,29792.50225761805,0.5836909067002125,0.4010565686476184,13238.505694545081,207.4757316230225,16552.989126838223,29454.0,30130.0,29454.0,30132.0,,,,,
2020/05/19,29791.98939822759,29792.8438663559,0.494576844284893,0.34160873785003787,13443.419722786597,204.91402824151555,16348.569675440993,29455.0,30130.0,29455.0,30132.0,,,,,
2020/05/20,29792.409267097493,29793.135370174732,0.4198688699034392,0.29150381883300724,13645.802748174747,202.3830253881497,16146.606518922747,29454.0,30131.0,29455.0,30132.0,,,,,
2020/05/21,29792.766386309493,29793.384566844972,0.3571192119998159,0.2491966702400532,13845.685253849273,199.88250567452633,15947.08113246022,29454.0,30131.0,29456.0,30132.0,,,,,
2020/05/22,29793.0707009733,29793.59797632739,0.30431466380832717,0.2134094824177737,14043.09748073926,197.4122268899864,15749.973220234042,29456.0,30132.0,29456.0,30132.0,,,,,
2020/05/23,29793.330497366416,29793.781059958594,0.2597963931148115,0.1830836312037718,14238.069407911284,194.97192717202415,15555.261089455133,29455.0,30132.0,29455.0,30132.0,,,,,
2020/05/24,29793.55269237771,29793.93840044726,0.22219501129438868,0.15734048866579542,14430.63073713348,192.56132922219695,15362.92195524423,29456.0,30132.0,29456.0,30132.0,,,,,
2020/05/25,29793.743070428063,29794.07385000255,0.19037805035259225,0.1354495552914159,14620.810880872781,190.18014373930055,15172.932189555282,29456.0,30132.0,29456.0,30132.0,,,,,
2020/05/26,29793.906477667035,29794.19065241376,0.1634072389715584,0.11680241120848223,14808.638953101283,187.8280722285017,14985.267524565752,29456.0,30132.0,29456.0,30134.0,,,,,
2020/05/27,29794.046981453077,29794.29154383023,0.14050378604224534,0.10089141647040378,14994.143762399126,185.50480929784317,14799.903219053951,29456.0,30132.0,29456.0,30134.0,,,,,
2020/05/28,29794.168001595863,29794.378836143034,0.12102014278571005,0.08729231280449312,15177.35380693316,183.21004453403475,14616.814194662702,29457.0,30133.0,29457.0,30133.0,,,,,
