Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/08/02,37698.777845639175,37698.80414853785,0.024451258788758423,0.02333996899687918,34697.02016504423,65.44573925607256,3001.757680594943,,,,
2020/08/03,37698.80131065321,37698.82655798699,0.023465014033718035,0.022409449142287485,34761.06997635684,64.04981131260865,2937.731334296368,,,,
2020/08/04,37698.823838627235,37698.84808278606,0.022527974026161246,0.0215247990709031,34823.75362441399,62.683648057151004,2875.070214213243,,,,
2020/08/05,37698.84547586092,37698.868766126,0.021637233687215485,0.02068333993520355,34885.10024094485,61.34661653085641,2813.745234916074,,,,
2020/08/06,37698.86626588932,37698.88864865981,0.02079002840036992,0.019882533815689385,34945.138335742886,60.03809479803749,2753.727930146437,,,,
2020/08/07,37698.88624969649,37698.907768699035,0.019983807163953315,0.019120039221888874,35003.89581152059,58.7574757777038,2694.990438175897,,,,
2020/08/08,37698.905465931726,37698.92616236567,0.019216235239582602,0.018393666636256967,35061.3999765758,57.50416505520843,2637.505489355928,,,,
2020/08/09,37698.92395105255,37698.94386373205,0.01848512082506204,0.017701366377878003,35117.67755705086,56.27758047506359,2581.2463940016896,,,,
2020/08/10,37698.94173939072,37698.96090496318,0.017788338169339113,0.017041231134498958,35172.754710017936,55.07715296707465,2526.1870293727843,,,,
2020/08/11,37698.95886336621,37698.97731643065,0.01712397549272282,0.016411467469879426,35226.657035052485,53.902325034548994,2472.301828313728,,,,
2020/08/12,37698.975353588154,37698.99312682496,0.01649022194033023,0.015810394303116482,35279.409583322136,52.752548269651015,2419.5657702660174,,,,
2020/08/13,37698.991238987925,37699.00836327608,0.01588539977092296,0.015236451123200823,35331.0368743813,51.627291059165145,2367.954364606623,,,,
2020/08/14,37699.00654691748,37699.02305145695,0.015307929556001909,0.014688180868688505,35381.56290936906,50.52603498775716,2317.443637548422,,,,
2020/08/15,37699.02130323447,37699.03721564787,0.01475631698849611,0.014164190921292175,35431.01117233347,49.4482629644117,2268.010130900999,,,,
2020/08/16,37699.035532412905,37699.05087884561,0.01422917843592586,0.013663197743881028,35479.40464957427,48.393477240802895,2219.630882838632,,,,
2020/08/17,37699.0492576337,37699.06406284317,0.013725220793276094,0.01318399755837163,35526.76584032433,47.361190750059905,2172.283417309365,,,,
2020/08/18,37699.06250084707,37699.076788286744,0.01324321336869616,0.012725443571980577,35573.11676177157,46.35092144723603,2125.945739075498,,,,
2020/08/19,37699.07528282549,37699.08907474047,0.012781978424754925,0.012286453726119362,35618.47895579646,45.36219402489223,2080.5963270290304,,,,
2020/08/20,37699.08762327129,37699.10094076176,0.012340445799054578,0.011866021290188655,35662.87350413889,44.394548342432245,2036.2141191323972,,,,
2020/08/21,37699.099540920506,37699.11240398813,0.011917649215320125,0.011463226372143254,35706.321049244354,43.44754510546045,1992.778491676152,,,,
2020/08/22,37699.111053541266,37699.12348115606,0.01151262076018611,0.011077167924668174,35748.84178878514,42.520739540785144,1950.269264756127,,,,
2020/08/23,37699.122177951955,37699.134188160555,0.011124410688353237,0.010707004497817252,35790.4554875466,41.61369876145909,1908.6666904053563,,,,
2020/08/24,37699.1329301567,37699.14454011479,0.010752204747404903,0.010351954231737182,35831.18149117598,40.72600362938101,1867.9514389807227,,,,
2020/08/25,37699.14332540158,37699.15455139407,0.01039524487714516,0.010011279286118224,35871.03873600737,39.85724483139347,1828.1045893942064,,,,
2020/08/26,37699.15337814397,37699.16423566566,0.01005274239287246,0.00968427158659324,35910.04575063866,39.00701463128644,1789.1076275053128,,,,
2020/08/27,37699.16310214721,37699.17360593791,0.009724003240989987,0.00937027225154452,35948.22066945362,38.17491881496244,1750.9424326935914,,,,
2020/08/28,37699.17251051226,37699.18267460163,0.009408365047420375,0.009068663719517644,35985.58124312385,37.360573670230224,1713.5912673884086,,,,
2020/08/29,37699.18161571103,37699.19145345596,0.00910519876924809,0.0087788543314673,36022.14484340012,36.563600276269426,1677.0367723109084,,,,
2020/08/30,37699.19042961009,37699.199953740615,0.008813899061351549,0.00850028465356445,36057.92846829758,35.78362489745632,1641.2619613125134,,,,
2020/08/31,37699.19896350011,37699.20818615426,0.008533890017133672,0.0082324136456009,36092.94874408565,35.02027578806883,1606.2502194144618,,,,
2020/09/01,37699.20722817999,37699.2161609252,0.008264679883723147,0.007974770938744769,36127.22195891942,34.273214833774546,1571.985269260571,,,,
2020/09/02,37699.215233967545,37699.22388781868,0.008005787552974652,0.0077268934837775305,36160.764058981214,33.54210006179346,1538.4511749863304,,,,
2020/09/03,37699.222990626295,37699.23137609563,0.007756658749713097,0.007488276947697159,36193.59060546693,32.8265464857177,1505.6323851593625,,,,
2020/09/04,37699.23050753148,37699.23863467848,0.0075169051851844415,0.007258582845679484,36225.716891054595,32.126285587663006,1473.5136164768846,,,,
2020/09/05,37699.23779362328,37699.24567204401,0.007286091800779104,0.007037365532596596,36257.157844731126,31.440953676530626,1442.0799488921548,,,,
2020/09/06,37699.24485744476,37699.2524963001,0.00706382148200646,0.006824256088293623,36287.928084638,30.77023990687303,1411.3167728067638,,,,
