Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/05/25,71017.1225985934,71017.27452567902,0.3584566459612688,0.34436446767358575,56753.81031217071,368.25727073963935,14263.31228642269,70496.0,71539.0,70496.0,71540.0,,,,,
2020/05/26,71017.45088648234,71017.59013868876,0.3282878889440326,0.31561300973407924,57112.807556786174,358.9972446154643,13904.64332969617,70495.0,71539.0,70495.0,71540.0,,,,,
2020/05/27,71017.7520169686,71017.87984960809,0.30113048625935335,0.28971091932908166,57462.77712009384,349.9695633076626,13554.974896874766,70496.0,71540.0,70497.0,71540.0,,,,,
2020/05/28,71018.0286596023,71018.14618654226,0.27664263370388653,0.2663369341753423,57803.94557044232,341.16845034848666,13214.083089159984,70497.0,71541.0,70497.0,71540.0,,,,,
2020/05/29,71018.28318519749,71018.39139650611,0.254525595184532,0.2452099638467189,58136.533837179355,332.5882667370315,12881.749348018137,70498.0,71542.0,70497.0,71541.0,,,,,
2020/05/30,71018.5177028316,71018.61748003424,0.2345176341041224,0.22608352813404053,58460.75734527456,324.2235080952014,12557.76035755704,70499.0,71542.0,70496.0,71541.0,,,,,
2020/05/31,71018.73409190803,71018.8262212346,0.21638907643500715,0.2087412003602367,58776.82614779528,316.06880252072006,12241.907944112754,70498.0,71542.0,70498.0,71541.0,,,,,
2020/06/01,71018.93402999981,71019.01921382142,0.19993809178413358,0.19299258681712672,59084.94505571237,308.1189079170945,11933.988974287444,70498.0,71542.0,70497.0,71542.0,,,,,
2020/06/02,71019.1190169513,71019.19788370928,0.18498695148446131,0.17866988785681315,59385.31376487305,300.3687091606771,11633.805252078251,70497.0,71543.0,70496.0,71543.0,,,,,
2020/06/03,71019.29039572598,71019.36350864902,0.17137877468485385,0.1656249397492502,59678.12697863704,292.81321376399137,11341.163417088945,70497.0,71541.0,70497.0,71542.0,,,,,
2020/06/04,71019.4493709658,71019.51723558,0.15897523981402628,0.1537269309774274,59963.57453666772,285.44755803068256,11055.874834298076,70497.0,71542.0,70498.0,71543.0,,,,,
2020/06/05,71019.59702474829,71019.66009548298,0.14765378249285277,0.14285990297503304,60241.8415311062,278.2669944384761,10777.755493642093,70497.0,71542.0,70499.0,71542.0,,,,,
2020/06/06,71019.73433021341,71019.7930162035,0.1373054651194252,0.1329207205271814,60513.10841140996,271.26688030375954,10506.625918803453,70499.0,71542.0,70498.0,71542.0,,,,,
2020/06/07,71019.86216424213,71019.91683429485,0.1278340287244646,0.12381809134967625,60777.5511112574,264.4426998474446,10242.311052984733,70498.0,71543.0,70499.0,71541.0,,,,,
2020/06/08,71019.98131798969,71020.03230512203,0.11915374755335506,0.11547082717879675,61035.34116385683,257.7900525994264,9984.64015413286,70498.0,71543.0,70499.0,71543.0,,,,,
2020/06/09,71020.0925062837,71020.14011156028,0.11118829401675612,0.10780643824546132,61286.645803534804,251.3046396779755,9733.4467027489,70497.0,71543.0,70498.0,71543.0,,,,,
2020/06/10,71020.19637568164,71020.24087171801,0.10386939793534111,0.10076015772938263,61531.62806758946,244.9822640546554,9488.56830809218,70498.0,71542.0,70500.0,71544.0,,,,,
2020/06/11,71020.29351202556,71020.33514589719,0.09713634391664527,0.09427417918050196,61770.446904176504,238.81883658704464,9249.846607849053,70498.0,71544.0,70498.0,71542.0,,,,,
2020/06/12,71020.38444671307,71020.42344271383,0.09093468751234468,0.08829681664064992,62003.25727714511,232.8103729686045,9017.12716956796,70498.0,71543.0,70498.0,71543.0,,,,,
2020/06/13,71020.46966245888,71020.5062244772,0.08521574581391178,0.08278176336898468,62230.2102655673,226.952988422192,8790.259396891583,70499.0,71544.0,70498.0,71545.0,,,,,
2020/06/14,71020.54959835474,71020.58391191762,0.07993589586112648,0.07768744042550679,62451.453160546465,221.2428949791647,8569.096437808279,70499.0,71544.0,70499.0,71544.0,,,,,
2020/06/15,71020.62465401704,71020.65688823414,0.075055662295199,0.0729763165145414,62667.12954458107,215.67638403460296,8353.495109435971,70499.0,71543.0,70499.0,71544.0,,,,,
2020/06/16,71020.69519404617,71020.72550309278,0.07054002913355362,0.0686148586391937,62877.379404743544,210.24986016247567,8143.315789302629,70498.0,71544.0,70500.0,71545.0,,,,,
2020/06/17,71020.76155106442,71020.79007582864,0.0663570182514377,0.06457273586420342,63082.33921019944,204.95980545589555,7938.422340864985,70498.0,71545.0,70499.0,71543.0,,,,,
2020/06/18,71020.82402916039,71020.85089846136,0.062478095962433144,0.060822632716735825,63282.142006429334,199.80279622989474,7738.682022731053,70498.0,71544.0,70499.0,71545.0,,,,,
2020/06/19,71020.88290657234,71020.90823833014,0.05887741195328999,0.05733986878476571,63476.91749935503,194.77549292569893,7543.965407217307,70500.0,71544.0,70498.0,71544.0,,,,,
