Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/11,21793.382627947045,22464.00000000352,21.784938750359288,-2.0627339836210012e-09,8908.178663162176,84.58024691122955,12885.203964784869,21504.0,22083.0,22171.0,22758.0,,,,
2020/07/12,21814.482150893273,22464.00000000167,21.099522946227808,-1.8517312128096819e-09,8992.346807967615,84.16814480543871,12822.135342925658,21526.0,22104.0,22171.0,22758.0,,,,
2020/07/13,21834.917823141404,22464.000000000713,20.435672248131596,-9.567884262651205e-10,9076.10113764131,83.75432967369488,12758.816685500095,21546.975000000002,22125.0,22171.0,22759.0,,,,
2020/07/14,21854.71053119265,22464.000000000473,19.792708051245427,-2.4010660126805305e-10,9159.440088886462,83.3389512451522,12695.270442306188,21566.0,22145.0,22171.0,22758.0,,,,
2020/07/15,21873.880504599805,22464.000000000204,19.16997340715534,-2.6921043172478676e-10,9242.362242722758,82.92215383629627,12631.518261877047,21585.0,22164.0,22170.0,22759.0,,,,
2020/07/16,21892.44733632147,22464.000000000146,18.56683172166595,-5.820766091346741e-11,9324.866319403354,82.50407668059597,12567.581016918117,21603.0,22184.0,22170.0,22758.0,,,,
2020/07/17,21910.430002860972,22464.000000000065,17.982666539501224,-8.003553375601768e-11,9406.95117338957,82.08485398621633,12503.478829471402,21622.0,22201.0,22171.0,22758.0,,,,
2020/07/18,21927.84688378129,22464.000000000044,17.416880920318363,-2.1827872842550278e-11,9488.6157884854,81.6646150958295,12439.23109529589,21639.0,22219.0,22172.0,22758.0,,,,
2020/07/19,21944.715781236984,22464.00000000003,16.868897455693514,-1.4551915228366852e-11,9569.85927297251,81.24348448710953,12374.856508264475,21655.0,22236.0,22170.0,22758.0,,,,
2020/07/20,21961.053938247707,22463.999999999993,16.33815701072308,-3.637978807091713e-11,9650.680855062932,80.82158209042245,12310.373083184775,21671.0,22252.0,22171.0,22759.0,,,,
2020/07/21,21976.878046804286,22463.99999999982,15.824108556578722,-1.709850039333105e-10,9731.079880881376,80.39902581844399,12245.79816592291,21687.0,22268.0,22171.0,22758.0,,,,
2020/07/22,21992.20427946883,22463.99999999958,15.326232664545387,-2.4010660126805305e-10,9811.055806615497,79.97592573412112,12181.148472853334,21703.0,22283.0,22170.0,22758.0,,,,
2020/07/23,22007.048307752324,22463.999999999356,14.844028283492662,-2.255546860396862e-10,9890.608193938495,79.55238732299767,12116.44011381383,21717.0,22297.0,22171.0,22758.0,,,,
2020/07/24,22021.425301903044,22463.99999999927,14.376994150719838,-8.731149137020111e-11,9969.736710097399,79.12851615890395,12051.688591805645,21731.0,22313.0,22171.0,22759.0,,,,
2020/07/25,22035.349955424426,22463.999999999465,13.924653521382425,1.964508555829525e-10,10048.441121814236,78.70441171683706,11986.90883361019,21744.0,22327.0,22170.0,22758.0,,,,
