Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_cure,Official_remove
2020/09/26,22770.31258199003,22771.154765495958,0.06376132037985371,0.01288044627290219,7325.00482898472,37.890212478114336,15445.30775300531,,,,,
2020/09/27,22770.372710611024,22771.16691201403,0.06012862099305494,0.012146518070949242,7362.802468551286,37.79763956656643,15407.570242059737,,,,,
2020/09/28,22770.4294134941,22771.178366426564,0.05670288307737792,0.011454412535385927,7400.507753115504,37.705284564217436,15369.921660378597,,,,,
2020/09/29,22770.482885810172,22771.18916817256,0.05347231607083813,0.010801745997014223,7438.120900545219,37.613147429715355,15332.361985264954,,,,,
2020/09/30,22770.533311612067,22771.1993544434,0.05042580189547152,0.01018627083976753,7475.64212863896,37.52122809374032,15294.891182973108,,,,,
2020/10/01,22770.580864466538,22771.208960310734,0.04755285447026836,0.00960586733344826,7513.071655099746,37.42952646078629,15257.509209366792,,,,,
2020/10/02,22770.625708052747,22771.218018847536,0.0448435862090264,0.009058536801603623,7550.409697510339,37.338042410593516,15220.216010542408,,,,,
2020/10/03,22770.66799672496,22771.226561241954,0.0422886722117255,0.008542394418327603,7587.656473310072,37.24677579973286,15183.011523414887,,,,,
2020/10/04,22770.707876043496,22771.23461690468,0.039879318537714425,0.008055662725382717,7624.81219977304,37.15572646296823,15145.895676270455,,,,,
2020/10/05,22770.745483276572,22771.24221357045,0.03760723307641456,0.007596665771416156,7661.877093987565,37.06489421452443,15108.868389289008,,,,,
2020/10/06,22770.78094787161,22771.24937739339,0.03546459503922961,0.00716382293830975,7698.851372836992,36.97427884942681,15071.929575034621,,,,,
2020/10/07,22770.814391901513,22771.256133037197,0.03344402990114759,0.0067556438079918735,7735.735252981563,36.88388014457087,15035.079138919951,,,,,
2020/10/08,22770.845930484593,22771.26250376014,0.031538583079964155,0.006370722941937856,7772.528950841454,36.793697859891836,14998.31697964314,,,,,
2020/10/09,22770.875672180362,22771.268511494993,0.02974169576918939,0.006007734853483271,7809.232682580841,36.70373173938697,14961.64298959952,,,,,
2020/10/10,22770.903719363945,22771.274176924813,0.0280471835831122,0.005665429820510326,7845.846664092907,36.61398151206595,14925.057055271038,,,,,
2020/10/11,22770.93016857762,22771.279519553966,0.02644921367391362,0.005342629152437439,7882.371110985841,36.524446892934066,14888.559057591778,,,,,
2020/10/12,22770.955110863546,22771.28455777541,0.024942285926954355,0.005038221443101065,7918.806238569653,36.43512758381166,14852.148872293892,,,,,
2020/10/13,22770.978632077138,22771.28930893404,0.023521213592175627,0.004751158630824648,7955.152261843827,36.346023274173604,14815.826370233312,,,,,
2020/10/14,22771.000813182127,22771.293789386324,0.022181104988703737,0.004480452284042258,7991.409395485776,36.25713364194962,14779.59141769635,,,,,
2020/10/15,22771.021730529836,22771.298014556767,0.020917347708746092,0.004225170443532988,8027.577853839974,36.168458354197355,14743.443876689862,,,,,
2020/10/16,22771.041456121467,22771.301998990926,0.019725591631868156,0.003984434159065131,8063.657850907833,36.07999706785904,14707.383605213636,,,,,
2020/10/17,22771.06005785609,22771.305756405513,0.018601734624098754,0.0037574145862890873,8099.649600338192,35.99174943035905,14671.4104575179,,,,,
2020/10/18,22771.077599764532,22771.309299735683,0.0175419084407622,0.003543330170941772,8135.553315418425,35.90371508023327,14635.524284346107,,,,,
2020/10/19,22771.09414222934,22771.312641179487,0.016542464807571378,0.003341443803947186,8171.36920906615,35.815893647724806,14599.72493316319,,,,,
2020/10/20,22771.109742193086,22771.315792239977,0.015599963746353751,0.003151060489472002,8207.097493821437,35.72828475528695,14564.01224837165,,,,,
2020/10/21,22771.124453354045,22771.318763764724,0.014711160958540859,0.0029715247474086937,8242.738381839576,35.64088801813887,14528.38607151447,,,,,
2020/10/22,22771.13832635105,22771.321565983202,0.013872997005819343,0.002802218477881979,8278.292084884308,35.553703044732174,14492.846241466743,,,,,
2020/10/23,22771.151408938025,22771.324208542046,0.013082586974633159,0.002642558843945153,8313.75881432149,35.46672943718295,14457.392594616535,,,,,
2020/10/24,22771.163746148013,22771.326700538197,0.012337209987890674,0.0024919961506384425,8349.138781113246,35.37996679175558,14422.024965034767,,,,,
2020/10/25,22771.175380448458,22771.329050550274,0.011634300444711698,0.002350012076931307,8384.432195812451,35.29341469920473,14386.743184636007,,,,,
2020/10/26,22771.18635188727,22771.331266668105,0.010971438812703127,0.0022161178312671836,8419.639268557661,35.2070727452101,14351.54708332961,,,,,
2020/10/27,22771.196698230626,22771.33335652055,0.010346343355195131,0.0020898524453514256,8454.760209068369,35.12094051070744,14316.436489162257,,,,,
2020/10/28,22771.206455093234,22771.33532730185,0.009756862607900985,0.001970781300769886,8489.795226640597,35.03501757222875,14281.411228452636,,,,,
2020/10/29,22771.215656060318,22771.337185796234,0.009200967084325384,0.0018584943827590905,8524.744530142845,34.94930350224786,14246.471125917473,,,,,
2020/10/30,22771.224332803555,22771.33893840137,0.00867674323671963,0.0017526051378808916,8559.608328012295,34.86379786944963,14211.61600479126,,,,,
2020/10/31,22771.23251519073,22771.340591150532,0.008182387176930206,0.0016527491607121192,8594.386828251301,34.77850023900646,14176.84568693943,,,,,
2020/11/01,22771.24023138746,22771.34214973312,0.007716196727415081,0.0015585825858579483,8629.080238424202,34.69341017290026,14142.159992963258,,,,,
2020/11/02,22771.24750795457,22771.34361951436,0.00727656711023883,0.0014697812403028365,8663.688765654337,34.60852723013522,14107.558742300233,,,,,
2020/11/03,22771.254369939852,22771.34500555381,0.006861985282739624,0.0013860394501534756,8698.21261662129,34.52385096695252,14073.041753318563,,,,,
2020/11/04,22771.260840964253,22771.346312622823,0.0064710244005254935,0.0013070690147287678,8732.651997558383,34.43938093709403,14038.60884340587,,,,,
2020/11/05,22771.266943302733,22771.347545220844,0.0061023384805594105,0.0012325980205787346,8767.007114250406,34.35511669202242,14004.259829052327,,,,,
2020/11/06,22771.27269796063,22771.34870759084,0.005754657897341531,0.0011623699974734336,8801.278172031509,34.27105778110308,13969.994525929122,,,,,
2020/11/07,22771.27812474746,22771.349803734225,0.005426786829048069,0.001096143383620074,8835.465375783237,34.18720375172779,13935.812748964223,,,,,
2020/11/08,22771.283242343685,22771.35083742434,0.005117596225318266,0.0010336901141272392,8869.568929932857,34.10355414962032,13901.714312410828,,,,,
