Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/06/16,25164.502086973614,25164.502119973058,2.420299279037863e-05,1.4035202184459195e-05,987.7181965265868,11.697564940294228,24176.783890447026,24854.0,25476.0,24854.0,25475.0,,,,
2020/06/17,25164.502105476713,25164.5021307068,1.850309854489751e-05,1.0733740055002272e-05,999.4101045273346,11.691908000747844,24165.09200094938,24854.0,25477.0,24854.0,25476.0,,,,
2020/06/18,25164.502119624314,25164.502138916694,1.41476011776831e-05,8.209895895561203e-06,1011.0963583218188,11.686253794484173,24153.405761302496,24854.0,25476.0,24855.0,25476.0,,,,
2020/06/19,25164.50213044398,25164.502145197497,1.0819665476446971e-05,6.280803063418716e-06,1022.7769606425686,11.680602320749813,24141.72516980141,24855.0,25476.0,24854.0,25476.0,,,,
2020/06/20,25164.502138720334,25164.50215000365,8.276354492409155e-06,4.8061519919428974e-06,1034.4519142212275,11.674953578658915,24130.050224499108,24853.0,25476.0,24854.0,25476.0,,,,
2020/06/21,25164.502145049588,25164.5021536805,6.329253665171564e-06,3.676850610645488e-06,1046.1212217884572,11.66930756722968,24118.38092326113,24854.0,25476.0,24853.0,25476.0,,,,
2020/06/22,25164.5021498906,25164.50215649374,4.84101110487245e-06,2.8132417355664074e-06,1057.7848860738463,11.663664285389132,24106.717263816754,24854.0,25477.0,24854.0,25476.0,,,,
2020/06/23,25164.50215359464,25164.502158646916,3.7040408642496914e-06,2.1531741367653012e-06,1069.4429098058563,11.658023732009951,24095.059243788783,24854.0,25476.0,24853.975000000002,25476.0,,,,
2020/06/24,25164.50215642909,25164.502160295197,2.834451152011752e-06,1.648280886001885e-06,1081.09529571178,11.652385905923666,24083.40686071731,24854.0,25476.0,24854.0,25476.0,,,,
2020/06/25,25164.50215859798,25164.502161556953,2.1688902052119374e-06,1.2617565516848117e-06,1092.7420465177056,11.646750805925649,24071.760112080276,24855.0,25476.0,24854.0,25475.0,,,,
2020/06/26,25164.502160257827,25164.502162522902,1.6598460206296295e-06,9.659488569013774e-07,1104.3831649484882,11.641118430782626,24060.118995309338,24854.0,25476.0,24855.0,25476.0,,,,
2020/06/27,25164.502161528642,25164.50216326262,1.27081511891447e-06,7.397175068035722e-07,1116.0186537277316,11.63548877924336,24048.48350780091,24854.0,25475.0,24853.0,25476.0,,,,
2020/06/28,25164.502162501576,25164.502163829122,9.729337762109935e-07,5.665024218615144e-07,1127.6485155777743,11.629861850042744,24036.853646923802,24855.0,25475.0,24854.0,25476.0,,,,
2020/06/29,25164.502163246652,25164.50216426318,7.450762495864183e-07,4.3405816541053355e-07,1139.2727532196943,11.62423764191999,24025.229410026957,24854.0,25476.0,24854.0,25476.0,,,,
2020/06/30,25164.502163816727,25164.502164595426,5.700749170500785e-07,3.3224569051526487e-07,1150.8913693731995,11.618616153505172,24013.610794443528,24853.0,25476.0,24854.0,25476.0,,,,
2020/07/01,25164.502164252328,25164.50216484935,4.3560066842474043e-07,2.539236447773874e-07,1162.5043667565633,11.61299738336379,24001.997797495766,24853.0,25475.0,24854.0,25476.0,,,,
2020/07/02,25164.502164586516,25164.502165044087,3.3418837119825184e-07,1.947373675648123e-07,1174.1117480873047,11.607381330741418,23990.390416499213,24853.0,25476.0,24854.0,25476.0,,,,
2020/07/03,25164.50216484223,25164.502165193062,2.557135303504765e-07,1.4897523215040565e-07,1185.7135160809555,11.60176799365081,23978.788648761274,24854.0,25475.0,24854.0,25475.0,,,,
2020/07/04,25164.502165040394,25164.502165308542,1.981643436010927e-07,1.1548036127351224e-07,1197.3096734526005,11.59615737164495,23967.192491587793,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/05,25164.50216519222,25164.50216539714,1.5182740753516555e-07,8.859933586791158e-08,1208.9002229150265,11.590549462425997,23955.601942277193,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/06,25164.50216531184,25164.502165467118,1.1961674317717552e-07,6.99765223544091e-08,1220.4851681583405,11.584945243313996,23944.0169971535,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/07,25164.50216539732,25164.50216551731,8.548158803023398e-08,5.0193193601444364e-08,1232.0645089712389,11.579340812898408,23932.437656426082,24854.0,25476.0,24855.0,25475.0,,,,
2020/07/08,25164.502165465816,25164.50216555755,6.849586497992277e-08,4.023968358524144e-08,1243.6382515343973,11.573742563158476,23920.86391393142,24854.0,25476.0,24855.0,25477.0,,,,
2020/07/09,25164.50216551897,25164.502165588743,5.315450835041702e-08,3.119203029200435e-08,1255.206397918694,11.568146384296597,23909.295767600277,24854.0,25475.0,24854.0,25476.0,,,,
2020/07/10,25164.502165557926,25164.502165611568,3.895547706633806e-08,2.2824679035693407e-08,1266.7689491110532,11.562551192359251,23897.73321644687,24853.0,25476.0,24854.0,25476.0,,,,
2020/07/11,25164.502165587877,25164.502165629052,2.995147951878607e-08,1.7484126146882772e-08,1278.325909492669,11.556960381615909,23886.17625609521,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/12,25164.502165609872,25164.50216564182,2.1995219867676497e-08,1.2769305612891912e-08,1289.8772800947531,11.551370602084035,23874.62488551512,24854.0,25477.0,24854.0,25476.0,,,,
2020/07/13,25164.50216562707,25164.502165651764,1.7196725821122527e-08,9.942596079781651e-09,1301.4230652172143,11.545785122461211,23863.079100409854,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/14,25164.502165640333,25164.5021656594,1.3264070730656385e-08,7.636117516085505e-09,1312.9632661254457,11.540200908231327,23851.538899514886,24855.0,25476.0,24854.0,25476.0,,,,
2020/07/15,25164.502165650778,25164.502165665413,1.0444637155160308e-08,6.0135789681226015e-09,1324.4978867321265,11.534620606680846,23840.004278918652,24855.0,25476.0,24854.0,25476.0,,,,
2020/07/16,25164.502165658938,25164.50216567014,8.159986464306712e-09,4.725734470412135e-09,1336.0269288527672,11.529042120640725,23828.47523680617,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/17,25164.50216566525,25164.50216567384,6.311893230304122e-09,3.699824446812272e-09,1347.5503956389869,11.523466786219615,23816.951770026262,24854.0,25476.0,24855.0,25476.0,,,,
2020/07/18,25164.502165670106,25164.502165676742,4.856701707467437e-09,2.903107088059187e-09,1359.0682898001387,11.517894161151844,23805.433875869967,24853.0,25477.0,24853.0,25476.0,,,,
2020/07/19,25164.50216567362,25164.502165678907,3.5142875276505947e-09,2.164597390219569e-09,1370.5806125122085,11.512322712069817,23793.921553161414,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/20,25164.502165676517,25164.502165680708,2.8958311304450035e-09,1.800799509510398e-09,1382.087370413169,11.506757900960565,23782.414795263347,24853.0,25477.0,24854.0,25476.0,,,,
2020/07/21,25164.502165678474,25164.502165681974,1.9572325982153416e-09,1.2660166248679161e-09,1393.5885610816895,11.501190668520394,23770.913604596783,24855.0,25475.0,24854.0,25476.0,,,,
2020/07/22,25164.502165679747,25164.502165682836,1.2732925824820995e-09,8.62200977280736e-10,1405.0841885429452,11.495627461255708,23759.417977136804,24855.0,25476.0,24854.0,25477.0,,,,
2020/07/23,25164.502165680606,25164.50216568342,8.585629984736443e-10,5.857145879417658e-10,1416.5742560148556,11.490067471910379,23747.92790966575,24854.0,25475.0,24854.0,25475.0,,,,
2020/07/24,25164.50216568133,25164.50216568388,7.239577826112509e-10,4.5838532969355583e-10,1428.058766647347,11.484510632491492,23736.443399033982,24854.0,25475.0,24854.0,25476.0,,,,
2020/07/25,25164.502165682177,25164.50216568433,8.476490620523691e-10,4.511093720793724e-10,1439.5377235903456,11.478956942998593,23724.96444209183,24855.0,25476.0,24854.0,25476.0,,,,
2020/07/26,25164.502165683443,25164.50216568493,1.2660166248679161e-09,6.002665031701326e-10,1451.011129993778,11.473406403432364,23713.491035689665,24854.0,25477.0,24855.0,25476.0,,,,
2020/07/27,25164.502165685324,25164.50216568578,1.8808350432664156e-09,8.476490620523691e-10,1462.4789889597882,11.467858966010226,23702.023176725535,24854.0,25476.0,24853.0,25476.0,,,,
2020/07/28,25164.50216568677,25164.502165686437,1.44427758641541e-09,6.584741640836e-10,1473.9413025664908,11.462313606702537,23690.560863120278,24854.0,25476.0,24854.0,25476.0,,,,
2020/07/29,25164.502165686834,25164.502165686506,6.548361852765083e-11,6.912159733474255e-11,1485.398072819644,11.456770253153309,23679.10409286719,24854.0,25476.0,24854.0,25475.0,,,,
2020/07/30,25164.502165686426,25164.50216568645,-4.0745362639427185e-10,-5.820766091346741e-11,1496.849302550283,11.451229730638943,23667.652863136143,24854.0,25476.0,24855.0,25476.0,,,,
2020/07/31,25164.502165686077,25164.502165686434,-3.4924596548080444e-10,-1.4551915228366852e-11,1508.2949944589575,11.445691908674462,23656.20717122712,24854.0,25476.0,24854.0,25477.0,,,,
2020/08/01,25164.502165685735,25164.502165686405,-3.41970007866621e-10,-2.9103830456733704e-11,1519.7351512216717,11.440156762714196,23644.767014464065,24854.0,25476.0,24855.0,25476.0,,,,
2020/08/02,25164.502165685277,25164.50216568635,-4.5838532969355583e-10,-5.4569682106375694e-11,1531.169775514128,11.43462429245642,23633.33239017115,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/03,25164.502165685193,25164.50216568635,-8.36735125631094e-11,0.0,1542.5988700155451,11.429094501417012,23621.903295669646,24855.0,25476.0,24854.0,25476.0,,,,
2020/08/04,25164.50216568545,25164.502165686405,2.582964953035116e-10,5.4569682106375694e-11,1554.0224373999613,11.423567384416174,23610.47972828549,24854.0,25476.0,24854.0,25476.0,,,,
2020/08/05,25164.502165685495,25164.50216568643,4.3655745685100555e-11,2.546585164964199e-11,1565.440480333578,11.418042933616789,23599.061685351917,24854.0,25476.0,24853.0,25475.0,,,,
2020/08/06,25164.50216568568,25164.50216568649,1.8553691916167736e-10,5.820766091346741e-11,1576.853001496016,11.412521162437997,23587.649164189665,24855.0,25476.0,24854.0,25476.0,,,,
2020/08/07,25164.50216568601,25164.50216568658,3.310560714453459e-10,9.094947017729282e-11,1588.260003560283,11.407002064266862,23576.242162125727,24854.0,25476.0,24854.0,25476.0,,,,
