Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/09/06,13634.144638244994,22719.999999997068,49.7088764674736,-5.77711034566164e-09,11897.252828596258,58.76347914980215,1736.891809648736,,,,
2020/09/07,13683.583189535588,22719.99999999936,49.43855129059375,2.291926648467779e-09,11955.711464359672,58.45863576341435,1727.8717251759153,,,,
2020/09/08,13732.75273188861,22719.99999999985,49.169542353021825,4.911271389573812e-10,12013.866305692392,58.154841332720025,1718.8864261962171,,,,
2020/09/09,13781.654681393185,22720.00000000006,48.901949504575896,2.0736479200422764e-10,12071.718494363022,57.8521886706294,1709.9361870301636,,,,
2020/09/10,13830.29053708388,22720.00000000056,48.63585569069437,5.020410753786564e-10,12129.26925167676,57.55075731373836,1701.0212854071196,,,,
2020/09/11,13878.661786433204,22720.000000001877,48.37124934932399,1.3169483281672e-09,12186.519806388356,57.25055471159612,1692.1419800448475,,,,
2020/09/12,13926.769835752553,22720.000000004547,48.10804931934945,2.6702764444053173e-09,12243.47133447576,56.95152808740386,1683.298501276793,,,,
2020/09/13,13974.616115537061,22720.000000009117,47.846279784507715,4.5693013817071915e-09,12300.125050292654,56.653715816893964,1674.4910652444069,,,,
2020/09/14,14022.202053078498,22720.000000005482,47.58593754143658,-3.6343408282846212e-09,12356.482171118403,56.35712082574901,1665.7198819600944,,,,
2020/09/15,14069.529063664651,22720.000000001608,47.32701058615385,-3.874447429552674e-09,12412.543925635311,56.06175451690797,1656.9851380293403,,,,
2020/09/16,14116.59857453201,22720.000000000357,47.069510867358986,-1.2514647096395493e-09,12468.311562932467,55.7676372971564,1648.287011599543,,,,
2020/09/17,14163.411923658403,22720.000000000287,46.813349126392495,-6.912159733474255e-11,12523.786266150717,55.47470321824949,1639.625657507686,,,,
2020/09/18,14209.970565466036,22719.99999999986,46.55864180763274,-4.256435204297304e-10,12578.969331717497,55.18306556677999,1631.0012337485387,,,,
2020/09/19,14256.275877067364,22719.99999999829,46.30531160132887,-1.57160684466362e-09,12633.862000399724,54.89266868222694,1622.4138766676406,,,,
2020/09/20,14302.329470444782,22719.999999997086,46.0535933774172,-1.204170985147357e-09,12688.465740135502,54.60373973577771,1613.86373030928,,,,
2020/09/21,14348.13199285165,22719.999999997162,45.802522406867865,7.639755494892597e-11,12742.781142684747,54.315402549245846,1605.350850166902,,,,
2020/09/22,14393.68555888289,22719.999999999316,45.553566031239825,2.153683453798294e-09,12796.8101584993,54.02901581455262,1596.8754003835893,,,,
2020/09/23,14438.991225547607,22719.99999999972,45.30566666471714,4.0381564758718014e-10,12850.553777237872,53.74361873857197,1588.4374483097345,,,,
2020/09/24,14484.050326831399,22719.99999999938,45.05910128379219,-3.383320290595293e-10,12904.013252209437,53.459474971565214,1580.0370746219614,,,,
2020/09/25,14528.864297662818,22719.999999999913,44.81397083141928,5.311449058353901e-10,12957.18993887576,53.176686666321984,1571.6743587870587,,,,
2020/09/26,14573.434424131156,22720.000000002557,44.57012646833755,2.6448105927556753e-09,13010.085064207226,52.89512533146626,1563.34935992393,,,,
2020/09/27,14617.762032280623,22720.00000000721,44.32760814946778,4.652974894270301e-09,13062.699902082888,52.61483787566249,1555.0621301977353,,,,
2020/09/28,14661.848492026154,22720.000000007778,44.0864597455311,5.675246939063072e-10,13115.035775565768,52.33587348287983,1546.8127164603866,,,,
2020/09/29,14705.69497617851,22719.999999996522,43.846484152356425,-1.125590642914176e-08,13167.093826065568,52.05805049979972,1538.6011501129433,,,,
2020/09/30,14749.30294014966,22719.999999999374,43.60796397114973,2.852175384759903e-09,13218.875476763076,51.78165069750867,1530.4274633865843,,,,
2020/10/01,14792.673621395747,22719.999999999825,43.37068124608595,4.511093720793724e-10,13270.381947957465,51.50647119438872,1522.2916734382816,,,,
2020/10/02,14835.808271813943,22720.000000000065,43.13465041819654,2.4010660126805305e-10,13321.614480317397,51.23253235993252,1514.1937914965456,,,,
2020/10/03,14878.708204028375,22720.00000000078,42.89993221443183,7.130438461899757e-10,13372.574380859462,50.95990054206413,1506.1338231689133,,,,
2020/10/04,14921.374737090468,22720.00000000219,42.66653306209264,1.4115357771515846e-09,13423.262970581383,50.688589721921744,1498.1117665090842,,,,
2020/10/05,14963.809110862578,22720.000000004176,42.43437377211012,1.9863364286720753e-09,13473.68149782328,50.4185272418963,1490.127613039298,,,,
2020/10/06,15006.013386924216,22720.00000000512,42.204276061638666,9.422365110367537e-10,13523.832056484634,50.15055866135481,1482.1813304395819,,,,
2020/10/07,15047.986461640357,22720.0000000062,41.97307471614113,1.0804797057062387e-09,13573.713517651027,49.88146116639291,1474.27294398933,,,,
2020/10/08,15089.731891879097,22720.000000004075,41.74543023873957,-2.1245796233415604e-09,13623.329511232132,49.6159935811047,1466.402380646965,,,,
2020/10/09,15131.250200282926,22720.000000000855,41.518308403828996,-3.219611244276166e-09,13672.6805790563,49.35106782416733,1458.5696212266266,,,,
2020/10/10,15172.542623227773,22720.000000000397,41.2924229448472,-4.5838532969355583e-10,13721.767997964887,49.087418908588006,1450.7746252628858,,,,
2020/10/11,15213.610253451301,22720.00000000254,41.067630223527885,2.142769517377019e-09,13770.592900901447,48.82490293655974,1443.017352549854,,,,
2020/10/12,15254.454492926425,22720.000000006698,40.844239475123686,4.158209776505828e-09,13819.156743494132,48.56384259268452,1435.2977494322931,,,,
2020/10/13,15295.07649153441,22720.00000001116,40.621998607985006,4.463799996301532e-09,13867.460728852126,48.30398535799395,1427.6157626822842,,,,
2020/10/14,15335.477454958635,22720.00000001373,40.400963424224756,2.5684130378067493e-09,13915.506121520952,48.045392668826025,1419.971333437683,,,,
2020/10/15,15375.658959368357,22720.00000001134,40.18150440972204,-2.3901520762592554e-09,13963.294582125476,47.788460604524516,1412.3643772428804,,,,
2020/10/16,15415.621083887358,22720.00000000398,39.96212451900101,-7.359631126746535e-09,14010.82619496791,47.5316128424347,1404.7948889194467,,,,
2020/10/17,15455.366149091455,22719.99999999846,39.745065204097045,-5.5188138503581285e-09,14058.10341566676,47.277220698848396,1397.2627334246954,,,,
2020/10/18,15494.894958631343,22719.99999999989,39.52880953988824,1.4297256711870432e-09,14105.12710334782,47.02368768106135,1389.7678552835223,,,,
2020/10/19,15534.208681199469,22719.999999999953,39.31372256812574,6.184563972055912e-11,14151.89850614677,46.771402798949566,1382.3101750526985,,,,
2020/10/20,15573.308427457001,22720.00000000009,39.09974625753239,1.382431946694851e-10,14198.418814514087,46.52030836731683,1374.889612942914,,,,
2020/10/21,15612.19540764076,22720.000000000502,38.88698018375908,4.1109160520136356e-10,14244.689328611328,46.270514097241175,1367.506079029432,,,,
2020/10/22,15650.870843274299,22720.000000001324,38.675435633538655,8.221832104027271e-10,14290.711363991904,46.0220353805762,1360.1594792823944,,,,
2020/10/23,15689.335835328175,22720.000000002627,38.4649920538759,1.3023964129388332e-09,14336.486112271057,45.774748279152845,1352.8497230571174,,,,
2020/10/24,15727.591529551544,22720.000000004344,38.255694223369574,1.7171259969472885e-09,14382.0148153157,45.52870304464341,1345.5767142358436,,,,
2020/10/25,15765.640239827973,22720.000000005777,38.04871027642912,1.433363649994135e-09,14427.299994387271,45.28517907157038,1338.3402454407023,,,,
2020/10/26,15803.479684473397,22720.000000007945,37.83944464542401,2.168235369026661e-09,14472.3391576616,45.03916327432853,1331.1405268117978,,,,
2020/10/27,15841.114184086236,22720.00000000883,37.634499612839136,8.840288501232862e-10,14517.137022778115,44.79786511651582,1323.9771613081211,,,,
2020/10/28,15878.54405218333,22720.000000003725,37.429868097093276,-5.104084266349673e-09,14561.693936558022,44.55691377990661,1316.8501156253078,,,,
2020/10/29,15915.770230461181,22720.000000000866,37.22617827785143,-2.8594513423740864e-09,14606.01093538619,44.316998828167925,1309.7592950749913,,,,
2020/10/30,15952.793792960876,22720.000000002503,37.02356249969489,1.6370904631912708e-09,14650.089202155621,44.07826676943114,1302.704590805255,,,,
2020/10/31,15989.61594409891,22720.000000006847,36.822151138034314,4.343746695667505e-09,14693.930065585228,43.84086342960654,1295.6858785136828,,,,
2020/11/01,16026.237736366867,22720.000000008506,36.62179226795706,1.6589183360338211e-09,14737.534690408815,43.60462482358707,1288.7030459580528,,,,
2020/11/02,16062.660470317802,22720.000000004526,36.422733950934344,-3.979948814958334e-09,14780.90451930687,43.36982889805586,1281.7559510109313,,,,
2020/11/03,16098.884598443485,22719.999999995212,36.22412812568291,-9.313225746154785e-09,14824.040054773819,43.13553546694857,1274.8445436696657,,,,
2020/11/04,16134.91185675181,22719.999999996064,36.027258308326054,8.512870408594608e-10,14866.9432282,42.90317342618073,1267.968628551811,,,,
