Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/05/14,22058.50164326546,22124.982319097926,11.818801828118012,0.01462347935012076,6269.052037342866,161.87386012866136,15789.449605922593,,,,
2020/05/15,22068.538178882773,22124.992682105196,10.036535617313348,0.010363007269916125,6429.393284459826,160.3412471169595,15639.144894422947,,,,
2020/05/16,22077.060953478816,22125.000048842798,8.522774596043746,0.007366737601842033,6588.2007863567,158.80750189687387,15488.860167122117,,,,
2020/05/17,22084.298099152566,22125.005302029826,7.237145673749183,0.0052531870278471615,6745.475937278448,157.27515092174872,15338.822161874117,,,,
2020/05/18,22090.443421522155,22125.009059800526,6.145322369589849,0.003757770700758556,6901.222253986255,155.74631670780673,15189.2211675359,,,,
2020/05/19,22095.661548202483,22125.01175627472,5.218126680327259,0.0026964741919073276,7055.445032619534,154.22277863327872,15040.21651558295,,,,
2020/05/20,22100.092310210384,22125.013697241237,4.430762007901649,0.0019409665183047764,7208.151057303168,152.7060246836345,14891.941252907216,,,,
2020/05/21,22103.854468969712,22125.015098735134,3.7621587593275763,0.0014014938969921786,7359.348352775836,151.19729547266797,14744.506116193876,,,,
2020/05/22,22107.048885552293,22125.01611383768,3.194416582580743,0.0010151025453524198,7509.045974453588,149.69762167775207,14598.002911098705,,,,
2020/05/23,22109.76121487805,22125.016851346518,2.7123293257573096,0.0007375088389380835,7657.253830317741,148.2078558641524,14452.50738456031,,,,
2020/05/24,22112.064195572824,22125.01738881773,2.3029806947743054,0.0005374712127377279,7803.982529849824,146.72869953208283,14308.081665723,,,,
2020/05/25,22114.019595817634,22125.017781703562,1.9554002448094252,0.00039288583138841204,7949.243255948845,145.26072609902167,14164.77633986879,,,,
2020/05/26,22115.679866531802,22125.018069767895,1.6602707141682913,0.0002880643332900945,8093.047656380328,143.80440043148246,14022.632210151474,,,,
2020/05/27,22117.08954591125,22125.018281611487,1.4096793794487894,0.0002118435913871508,8235.407751804089,142.36009542376087,13881.681794107162,,,,
2020/05/28,22118.286452533946,22125.018437866755,1.1969066226956784,0.00015625526793883182,8376.335857888818,140.92810608472973,13741.950594645128,,,,
2020/05/29,22119.302698633423,22125.018553460923,1.0162460994761204,0.0001155941681645345,8515.844519399607,139.50866151078844,13603.458179233816,,,,
2020/05/30,22120.165550855738,22125.018639225837,0.8628522223152686,8.576491381973028e-05,8653.946454433293,138.10193503368646,13466.219096422445,,,,
2020/05/31,22120.898161054138,22125.018703043315,0.7326101983999251,6.381747880368493e-05,8790.654507295903,136.7080528626102,13330.243653758234,,,,
2020/06/01,22121.52018733715,22125.018750667215,0.6220262830138381,4.76239001727663e-05,8925.981608673468,135.32710137756476,13195.538578663683,,,,
2020/06/02,22122.04832096443,22125.018786308014,0.5281336272782937,3.5640798159874976e-05,9059.94074205655,133.95913338308128,13062.10757890788,,,,
2020/06/03,22122.49673406917,22125.01881305624,0.44841310473930207,2.674822462722659e-05,9192.54491542009,132.60417336354112,12929.951818649079,,,,
2020/06/04,22122.877459817955,22125.018833186834,0.38072574878606247,2.013059565797448e-05,9323.807137385204,131.26222196511299,12799.070322432752,,,,
2020/06/05,22123.200715193052,22125.01884837911,0.32325537509677815,1.5192275895969942e-05,9453.740397184643,129.93325979943984,12669.460318008409,,,,
